"participant-ID","male","av/Car","perspective","passedSanCheck","perceivedCar","perceivedIden","age","drivExperience","education","recAccidents","heardBoutAV","opinAV","prevVRExp","visImpairment","confidence","trial","decision","SecondSanCheck"
"ATH08","True","True","Observer","True","Computer (AV)","Beobachter","19","1-5 Jahre","keinen Hocschulabschluss","Ja","Ja","Positiv","Ja","Nein","17","largeGroups","hitAdults","True"
"ATH08","True","True","Observer","True","Computer (AV)","Beobachter","19","1-5 Jahre","keinen Hocschulabschluss","Ja","Ja","Positiv","Ja","Nein","7","smallGroups","hitAdults","True"
"MDI04","False","False","PedSmall","True","Mensch","Beobachter","20","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Neutral","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","64","largeGroups","hitChildren","True"
"MDI04","False","False","PedSmall","True","Mensch","Beobachter","20","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Neutral","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","64","smallGroups","hitChildren","True"
"VMG10","False","True","PedLarge","False","Mensch","Fußgänger","20","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Sehr negativ","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","66","smallGroups","hitAdults","True"
"VMG10","False","True","PedLarge","False","Mensch","Fußgänger","20","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Sehr negativ","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","63","largeGroups","hitAdults","True"
"AGO07","True","True","Observer","True","Mensch","Mitfahrer","25","5-10","keinen Hocschulabschluss","Nein","Ja","Positiv","Nein","Nein","0","smallGroups","hitChildren","False"
"AGO07","True","True","Observer","True","Mensch","Mitfahrer","25","5-10","keinen Hocschulabschluss","Nein","Ja","Positiv","Nein","Nein","7","largeGroups","hitAdults","False"
"KSS05","False","True","PedSmall","True","Computer (AV)","Beobachter","22","1-5 Jahre","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Nein","Ja","Negativ","Nein","Nein","60","largeGroups","hitAdults","True"
"KSS05","False","True","PedSmall","True","Computer (AV)","Beobachter","22","1-5 Jahre","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Nein","Ja","Negativ","Nein","Nein","24","smallGroups","hitAdults","True"
"BEH10","False","True","PedSmall","True","Computer (AV)","Beobachter","22","5-10","keinen Hocschulabschluss","Nein","Ja","Positiv","Ja","Nein","38","smallGroups","hitChildren","True"
"BEH10","False","True","PedSmall","True","Computer (AV)","Beobachter","22","5-10","keinen Hocschulabschluss","Nein","Ja","Positiv","Ja","Nein","36","largeGroups","hitChildren","True"
"UDO10","False","False","PedLarge","False","Mensch","Fußgänger","20","1-5 Jahre","keinen Hocschulabschluss","Ja","Ja","Neutral","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","29","largeGroups","hitAdults","True"
"UDO10","False","False","PedLarge","False","Mensch","Fußgänger","20","1-5 Jahre","keinen Hocschulabschluss","Ja","Ja","Neutral","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","38","smallGroups","hitAdults","True"
"MSO05","True","True","PedSmall","True","Computer (AV)","Fußgänger","20","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Positiv","Nein","Nein","71","smallGroups","hitAdults","True"
"MSO05","True","True","PedSmall","True","Computer (AV)","Fußgänger","20","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Positiv","Nein","Nein","38","largeGroups","hitAdults","True"
"ARC09","False","True","Observer","True","Computer (AV)","Beobachter","19","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Sehr negativ","Nein","Nein","15","largeGroups","hitAdults","True"
"ARC09","False","True","Observer","True","Computer (AV)","Beobachter","19","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Sehr negativ","Nein","Nein","52","smallGroups","hitAdults","True"
"AKV18","False","False","PedSmall","True","Mensch","Fußgänger","29","10+","keinen Hocschulabschluss","Ja","Ja","Positiv","Nein","Ja","35","smallGroups","hitChildren","True"
"AKV18","False","False","PedSmall","True","Mensch","Fußgänger","29","10+","keinen Hocschulabschluss","Ja","Ja","Positiv","Nein","Ja","26","largeGroups","hitChildren","True"
"SLM04","False","False","PedLarge","True","Mensch","Beobachter","24","Ich fahre nicht Auto","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Ja","Ja","Positiv","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","50","smallGroups","hitChildren","True"
"SLM04","False","False","PedLarge","True","Mensch","Beobachter","24","Ich fahre nicht Auto","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Ja","Ja","Positiv","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","82","largeGroups","hitChildren","True"
"CRI04","True","True","Observer","True","Computer (AV)","Fußgänger","20","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Negativ","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","28","smallGroups","hitChildren","True"
"CRI04","True","True","Observer","True","Computer (AV)","Fußgänger","20","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Negativ","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","11","largeGroups","hitChildren","True"
"BRM10","True","True","PedSmall","True","Computer (AV)","Beobachter","22","1-5 Jahre","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Nein","Ja","Sehr positiv","Ja","Nein","92","largeGroups","hitAdults","True"
"BRM10","True","True","PedSmall","True","Computer (AV)","Beobachter","22","1-5 Jahre","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Nein","Ja","Sehr positiv","Ja","Nein","62","smallGroups","hitAdults","True"
"MMG12","False","False","Observer","True","Computer (AV)","Mitfahrer","20","Ich fahre nicht Auto","keinen Hocschulabschluss","Nein","Ja","Negativ","Nein","Nein","36","largeGroups","hitAdults","True"
"MMG12","False","False","Observer","True","Computer (AV)","Mitfahrer","20","Ich fahre nicht Auto","keinen Hocschulabschluss","Nein","Ja","Negativ","Nein","Nein","52","smallGroups","hitAdults","True"
"CRO11","True","True","PedLarge","True","Computer (AV)","Fußgänger","22","Ich fahre nicht Auto","keinen Hocschulabschluss","Nein","Ja","Positiv","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","12","largeGroups","hitChildren","True"
"CRO11","True","True","PedLarge","True","Computer (AV)","Fußgänger","22","Ich fahre nicht Auto","keinen Hocschulabschluss","Nein","Ja","Positiv","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","34","smallGroups","hitChildren","True"
"RMC01","True","True","PedLarge","True","Computer (AV)","Beobachter","20","1-5 Jahre","keinen Hocschulabschluss","Ja","Ja","Neutral","Ja","Ja","28","largeGroups","hitChildren","True"
"RMC01","True","True","PedLarge","True","Computer (AV)","Beobachter","20","1-5 Jahre","keinen Hocschulabschluss","Ja","Ja","Neutral","Ja","Ja","35","smallGroups","hitAdults","True"
"KSH02","True","True","PedLarge","True","Mensch","Fußgänger","22","1-5 Jahre","keinen Hocschulabschluss","Ja","Ja","Neutral","Nein","Nein","9","smallGroups","hitAdults","False"
"KSH02","True","True","PedLarge","True","Mensch","Fußgänger","22","1-5 Jahre","keinen Hocschulabschluss","Ja","Ja","Neutral","Nein","Nein","8","largeGroups","hitAdults","False"
"BCH07","True","False","PedSmall","True","Mensch","Fußgänger","28","Ich fahre nicht Auto","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Nein","Ja","Sehr positiv","Ja","Nein","50","largeGroups","hitAdults","True"
"BCH07","True","False","PedSmall","True","Mensch","Fußgänger","28","Ich fahre nicht Auto","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Nein","Ja","Sehr positiv","Ja","Nein","0","smallGroups","hitAdults","True"
"UEG08","True","True","Passenger","False","Computer (AV)","Mitfahrer","41","10+","keinen Hocschulabschluss","Nein","Ja","Positiv","Nein","Nein","100","largeGroups","hitAdults","True"
"UEG08","True","True","Passenger","False","Computer (AV)","Mitfahrer","41","10+","keinen Hocschulabschluss","Nein","Ja","Positiv","Nein","Nein","100","smallGroups","hitAdults","True"
"ILG08","False","True","Observer","True","Computer (AV)","Beobachter","20","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Positiv","Nein","Nein","0","smallGroups","hitChildren","True"
"ILG08","False","True","Observer","True","Computer (AV)","Beobachter","20","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Positiv","Nein","Nein","0","largeGroups","hitAdults","True"
"SSG07","False","False","Passenger","True","Computer (AV)","Mitfahrer","21","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Negativ","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","50","smallGroups","hitChildren","True"
"SSG07","False","False","Passenger","True","Computer (AV)","Mitfahrer","21","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Negativ","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","75","largeGroups","hitChildren","True"
"CTP04","True","True","Observer","True","Computer (AV)","Fußgänger","30","5-10","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Ja","Nein","Sehr positiv","Nein","Nein","100","smallGroups","hitAdults","True"
"CTP04","True","True","Observer","True","Computer (AV)","Fußgänger","30","5-10","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Ja","Nein","Sehr positiv","Nein","Nein","100","largeGroups","hitChildren","True"
"MRI02","True","True","Passenger","True","Computer (AV)","Mitfahrer","22","1-5 Jahre","keinen Hocschulabschluss","Ja","Ja","Sehr positiv","Ja","Ja","33","largeGroups","hitAdults","True"
"MRI02","True","True","Passenger","True","Computer (AV)","Mitfahrer","22","1-5 Jahre","keinen Hocschulabschluss","Ja","Ja","Sehr positiv","Ja","Ja","35","smallGroups","hitAdults","True"
"YLH10","True","True","Passenger","True","Computer (AV)","Mitfahrer","20","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Sehr negativ","Ja","Nein","32","largeGroups","hitAdults","True"
"YLH10","True","True","Passenger","True","Computer (AV)","Mitfahrer","20","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Sehr negativ","Ja","Nein","77","smallGroups","hitAdults","True"
"MDO06","True","True","Observer","True","Mensch","Fußgänger","20","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Sehr positiv","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","0","largeGroups","hitAdults","False"
"MDO06","True","True","Observer","True","Mensch","Fußgänger","20","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Sehr positiv","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","23","smallGroups","hitAdults","False"
"INS06","True","False","Observer","True","Mensch","Beobachter","20","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Positiv","Nein","Nein","2","smallGroups","hitAdults","True"
"INS06","True","False","Observer","True","Mensch","Beobachter","20","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Positiv","Nein","Nein","3","largeGroups","hitAdults","True"
"CNP09","True","False","PedLarge","True","Mensch","Fußgänger","21","1-5 Jahre","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Nein","Ja","Sehr positiv","Ja","Ja","100","largeGroups","hitChildren","True"
"CNP09","True","False","PedLarge","True","Mensch","Fußgänger","21","1-5 Jahre","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Nein","Ja","Sehr positiv","Ja","Ja","100","smallGroups","hitAdults","True"
"PVG05","False","True","PedSmall","True","Computer (AV)","Fußgänger","19","1-5 Jahre","keinen Hocschulabschluss","Ja","Ja","Negativ","Nein","Ja","37","largeGroups","hitAdults","True"
"PVG05","False","True","PedSmall","True","Computer (AV)","Fußgänger","19","1-5 Jahre","keinen Hocschulabschluss","Ja","Ja","Negativ","Nein","Ja","40","smallGroups","hitChildren","True"
"UJB05","False","False","Observer","True","Mensch","Beobachter","19","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Neutral","Ja","Nein","10","smallGroups","hitAdults","True"
"UJB05","False","False","Observer","True","Mensch","Beobachter","19","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Neutral","Ja","Nein","30","largeGroups","hitChildren","True"
"LAS03","True","True","PedLarge","True","Computer (AV)","Beobachter","18","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Sehr positiv","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","23","largeGroups","hitChildren","True"
"LAS03","True","True","PedLarge","True","Computer (AV)","Beobachter","18","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Sehr positiv","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","1","smallGroups","hitChildren","True"
"MNL02","False","True","PedSmall","True","Computer (AV)","Beobachter","20","Ich fahre nicht Auto","keinen Hocschulabschluss","Nein","Ja","Positiv","Ja","Nein","84","largeGroups","hitChildren","True"
"MNL02","False","True","PedSmall","True","Computer (AV)","Beobachter","20","Ich fahre nicht Auto","keinen Hocschulabschluss","Nein","Ja","Positiv","Ja","Nein","82","smallGroups","hitChildren","True"
"ORK08","True","True","PedLarge","True","Computer (AV)","Beobachter","19","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Positiv","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","30","smallGroups","hitAdults","True"
"ORK08","True","True","PedLarge","True","Computer (AV)","Beobachter","19","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Positiv","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","23","largeGroups","hitChildren","True"
"KSG04","True","False","PedLarge","True","Mensch","Fußgänger","24","5-10","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Nein","Ja","Neutral","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","51","smallGroups","hitChildren","True"
"KSG04","True","False","PedLarge","True","Mensch","Fußgänger","24","5-10","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Nein","Ja","Neutral","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","50","largeGroups","hitChildren","True"
"CGM11","False","True","Observer","True","Computer (AV)","Beobachter","24","5-10","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Ja","Ja","Neutral","Ja","Nein","33","smallGroups","hitChildren","True"
"CGM11","False","True","Observer","True","Computer (AV)","Beobachter","24","5-10","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Ja","Ja","Neutral","Ja","Nein","16","largeGroups","hitChildren","True"
"ACS23","True","True","PedSmall","True","Computer (AV)","Fußgänger","22","1-5 Jahre","keinen Hocschulabschluss","Ja","Ja","Neutral","Nein","Nein","22","largeGroups","hitChildren","True"
"ACS23","True","True","PedSmall","True","Computer (AV)","Fußgänger","22","1-5 Jahre","keinen Hocschulabschluss","Ja","Ja","Neutral","Nein","Nein","38","smallGroups","hitChildren","True"
"MSS09","False","True","PedLarge","True","Computer (AV)","Fußgänger","24","1-5 Jahre","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Nein","Ja","Neutral","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","75","largeGroups","hitAdults","True"
"MSS09","False","True","PedLarge","True","Computer (AV)","Fußgänger","24","1-5 Jahre","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Nein","Ja","Neutral","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","63","smallGroups","hitAdults","True"
"JWB12","False","False","Observer","True","Computer (AV)","Beobachter","20","Ich fahre nicht Auto","keinen Hocschulabschluss","Nein","Ja","Positiv","Nein","Ja","0","largeGroups","hitChildren","True"
"JWB12","False","False","Observer","True","Computer (AV)","Beobachter","20","Ich fahre nicht Auto","keinen Hocschulabschluss","Nein","Ja","Positiv","Nein","Ja","23","smallGroups","hitAdults","True"
"MPW07","False","False","Passenger","False","Mensch","Mitfahrer","24","5-10","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Ja","Nein","Neutral","Nein","Nein","50","largeGroups","hitAdults","True"
"MPW07","False","False","Passenger","False","Mensch","Mitfahrer","24","5-10","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Ja","Nein","Neutral","Nein","Nein","87","smallGroups","hitAdults","True"
"ATH09","True","False","PedLarge","True","Computer (AV)","Fußgänger","25","5-10","keinen Hocschulabschluss","Nein","Ja","Sehr positiv","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","42","smallGroups","hitChildren","True"
"ATH09","True","False","PedLarge","True","Computer (AV)","Fußgänger","25","5-10","keinen Hocschulabschluss","Nein","Ja","Sehr positiv","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","30","largeGroups","hitChildren","True"
"MTG05","False","True","PedLarge","True","Computer (AV)","Beobachter","25","5-10","keinen Hocschulabschluss","Nein","Ja","Negativ","Nein","Nein","66","largeGroups","hitAdults","True"
"MTG05","False","True","PedLarge","True","Computer (AV)","Beobachter","25","5-10","keinen Hocschulabschluss","Nein","Ja","Negativ","Nein","Nein","66","smallGroups","hitAdults","True"
"ERS02","True","False","Passenger","True","Computer (AV)","Mitfahrer","28","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Positiv","Ja","Nein","80","largeGroups","hitAdults","True"
"ERS02","True","False","Passenger","True","Computer (AV)","Mitfahrer","28","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Positiv","Ja","Nein","88","smallGroups","hitAdults","True"
"EWM01","False","False","PedSmall","True","Mensch","Beobachter","18","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Sehr negativ","Ja","Ja","100","largeGroups","hitChildren","True"
"EWM01","False","False","PedSmall","True","Mensch","Beobachter","18","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Sehr negativ","Ja","Ja","93","smallGroups","hitChildren","True"
"HZM07","False","False","Passenger","True","Computer (AV)","Mitfahrer","21","Ich fahre nicht Auto","keinen Hocschulabschluss","Nein","Ja","Neutral","Ja","Nein","23","largeGroups","hitChildren","True"
"HZM07","False","False","Passenger","True","Computer (AV)","Mitfahrer","21","Ich fahre nicht Auto","keinen Hocschulabschluss","Nein","Ja","Neutral","Ja","Nein","15","smallGroups","hitChildren","True"
"KNB10","True","True","PedLarge","True","Computer (AV)","Beobachter","21","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Positiv","Nein","Nein","50","smallGroups","hitAdults","True"
"KNB10","True","True","PedLarge","True","Computer (AV)","Beobachter","21","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Positiv","Nein","Nein","40","largeGroups","hitChildren","True"
"CDG06","True","False","PedSmall","True","Mensch","Fußgänger","20","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Sehr positiv","Nein","Nein","100","smallGroups","hitChildren","True"
"CDG06","True","False","PedSmall","True","Mensch","Fußgänger","20","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Sehr positiv","Nein","Nein","100","largeGroups","hitChildren","True"
"VDV10","True","True","Passenger","True","Computer (AV)","Mitfahrer","25","5-10","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Nein","Ja","Neutral","Nein","Ja","27","smallGroups","hitAdults","True"
"VDV10","True","True","Passenger","True","Computer (AV)","Mitfahrer","25","5-10","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Nein","Ja","Neutral","Nein","Ja","11","largeGroups","hitAdults","True"
"ADB06","False","False","PedSmall","True","Mensch","Beobachter","22","1-5 Jahre","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Nein","Ja","Neutral","Nein","Nein","100","smallGroups","hitAdults","True"
"ADB06","False","False","PedSmall","True","Mensch","Beobachter","22","1-5 Jahre","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Nein","Ja","Neutral","Nein","Nein","71","largeGroups","hitAdults","True"
"NRA05","False","False","Passenger","True","Computer (AV)","Mitfahrer","20","Ich fahre nicht Auto","keinen Hocschulabschluss","Nein","Ja","Neutral","Nein","Nein","16","largeGroups","hitChildren","True"
"NRA05","False","False","Passenger","True","Computer (AV)","Mitfahrer","20","Ich fahre nicht Auto","keinen Hocschulabschluss","Nein","Ja","Neutral","Nein","Nein","50","smallGroups","hitAdults","True"
"ARO03","False","False","Observer","True","Mensch","Beobachter","26","5-10","keinen Hocschulabschluss","Ja","Nein","Neutral","Nein","Nein","79","largeGroups","hitAdults","True"
"ARO03","False","False","Observer","True","Mensch","Beobachter","26","5-10","keinen Hocschulabschluss","Ja","Nein","Neutral","Nein","Nein","75","smallGroups","hitChildren","True"
"PBD01","True","False","Passenger","True","Mensch","Beobachter","25","5-10","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Ja","Ja","Positiv","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","50","smallGroups","hitAdults","True"
"PBD01","True","False","Passenger","True","Mensch","Beobachter","25","5-10","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Ja","Ja","Positiv","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","61","largeGroups","hitChildren","True"
"SLP10","True","True","Observer","True","Computer (AV)","Beobachter","21","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Negativ","Ja","Nein","0","smallGroups","hitAdults","True"
"SLP10","True","True","Observer","True","Computer (AV)","Beobachter","21","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Negativ","Ja","Nein","0","largeGroups","hitAdults","True"
"HCS08","True","False","Passenger","True","Computer (AV)","Beobachter","22","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Neutral","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","4","largeGroups","hitAdults","True"
"HCS08","True","False","Passenger","True","Computer (AV)","Beobachter","22","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Neutral","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","64","smallGroups","hitAdults","True"
"GNS07","False","False","Passenger","True","Mensch","Mitfahrer","20","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Positiv","Ja","Nein","28","smallGroups","hitChildren","True"
"GNS07","False","False","Passenger","True","Mensch","Mitfahrer","20","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Positiv","Ja","Nein","63","largeGroups","hitChildren","True"
"CDM06","False","True","Observer","True","Computer (AV)","Beobachter","25","5-10","keinen Hocschulabschluss","Nein","Ja","Neutral","Nein","Nein","77","smallGroups","hitAdults","True"
"CDM06","False","True","Observer","True","Computer (AV)","Beobachter","25","5-10","keinen Hocschulabschluss","Nein","Ja","Neutral","Nein","Nein","73","largeGroups","hitAdults","True"
"RMD07","False","False","PedLarge","False","Mensch","Beobachter","25","5-10","keinen Hocschulabschluss","Nein","Ja","Neutral","Ja","Nein","100","smallGroups","hitAdults","True"
"RMD07","False","False","PedLarge","False","Mensch","Beobachter","25","5-10","keinen Hocschulabschluss","Nein","Ja","Neutral","Ja","Nein","74","largeGroups","hitAdults","True"
"DJC01","True","False","PedLarge","True","Mensch","Fußgänger","24","5-10","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Ja","Ja","Sehr positiv","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","24","smallGroups","hitAdults","True"
"DJC01","True","False","PedLarge","True","Mensch","Fußgänger","24","5-10","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Ja","Ja","Sehr positiv","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","0","largeGroups","hitAdults","True"
"HGP03","True","True","Observer","True","Computer (AV)","Beobachter","31","10+","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Nein","Ja","Positiv","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","0","smallGroups","hitAdults","True"
"HGP03","True","True","Observer","True","Computer (AV)","Beobachter","31","10+","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Nein","Ja","Positiv","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","30","largeGroups","hitChildren","True"
"GKR01","True","False","Observer","True","Mensch","Mitfahrer","27","5-10","Hochschulabschluss (Master, Diplom, oder höher)","Nein","Ja","Sehr positiv","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","73","smallGroups","hitChildren","True"
"GKR01","True","False","Observer","True","Mensch","Mitfahrer","27","5-10","Hochschulabschluss (Master, Diplom, oder höher)","Nein","Ja","Sehr positiv","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","31","largeGroups","hitChildren","True"
"ANG04","False","False","PedSmall","True","Mensch","Fußgänger","20","Ich fahre nicht Auto","keinen Hocschulabschluss","Nein","Ja","Neutral","Ja","Nein","38","largeGroups","hitAdults","True"
"ANG04","False","False","PedSmall","True","Mensch","Fußgänger","20","Ich fahre nicht Auto","keinen Hocschulabschluss","Nein","Ja","Neutral","Ja","Nein","29","smallGroups","hitAdults","True"
"MFW10","False","True","PedSmall","True","Computer (AV)","Fußgänger","24","5-10","keinen Hocschulabschluss","Ja","Ja","Negativ","Nein","Nein","57","smallGroups","hitAdults","True"
"MFW10","False","True","PedSmall","True","Computer (AV)","Fußgänger","24","5-10","keinen Hocschulabschluss","Ja","Ja","Negativ","Nein","Nein","60","largeGroups","hitAdults","True"
"BRN12","False","False","Passenger","True","Mensch","Mitfahrer","25","5-10","keinen Hocschulabschluss","Nein","Ja","Negativ","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","41","largeGroups","hitChildren","True"
"BRN12","False","False","Passenger","True","Mensch","Mitfahrer","25","5-10","keinen Hocschulabschluss","Nein","Ja","Negativ","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","36","smallGroups","hitChildren","True"
"SSV11","False","False","Observer","True","Computer (AV)","Mitfahrer","23","5-10","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Ja","Ja","Neutral","Nein","Nein","100","smallGroups","hitAdults","True"
"SSV11","False","False","Observer","True","Computer (AV)","Mitfahrer","23","5-10","Hochschulabschluss (Bachelor, Vordiplom,etc.)","Ja","Ja","Neutral","Nein","Nein","78","largeGroups","hitAdults","True"
"SVK04","False","True","Observer","True","Computer (AV)","Mitfahrer","25","Ich fahre nicht Auto","Hochschulabschluss (Master, Diplom, oder höher)","Nein","Ja","Neutral","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","74","largeGroups","hitAdults","True"
"SVK04","False","True","Observer","True","Computer (AV)","Mitfahrer","25","Ich fahre nicht Auto","Hochschulabschluss (Master, Diplom, oder höher)","Nein","Ja","Neutral","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","90","smallGroups","hitAdults","True"
"NAM09","True","False","PedLarge","True","Mensch","Beobachter","20","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Positiv","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","89","largeGroups","hitAdults","True"
"NAM09","True","False","PedLarge","True","Mensch","Beobachter","20","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Positiv","Ja","Ja, korrigiert durch Brille/ Kontaktlinsen","80","smallGroups","hitAdults","True"
"DJU04","True","False","PedSmall","True","Mensch","Fußgänger","23","1-5 Jahre","keinen Hocschulabschluss","Ja","Ja","Positiv","Ja","Nein","64","largeGroups","hitChildren","True"
"DJU04","True","False","PedSmall","True","Mensch","Fußgänger","23","1-5 Jahre","keinen Hocschulabschluss","Ja","Ja","Positiv","Ja","Nein","73","smallGroups","hitChildren","True"
"UHN05","False","False","PedSmall","True","Mensch","Fußgänger","21","1-5 Jahre","keinen Hocschulabschluss","Nein","Nein","Sehr negativ","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","65","smallGroups","hitAdults","True"
"UHN05","False","False","PedSmall","True","Mensch","Fußgänger","21","1-5 Jahre","keinen Hocschulabschluss","Nein","Nein","Sehr negativ","Nein","Ja, korrigiert durch Brille/ Kontaktlinsen","50","largeGroups","hitAdults","True"
"KMR10","False","True","PedSmall","True","Computer (AV)","Fußgänger","23","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Sehr positiv","Ja","Nein","56","largeGroups","hitAdults","True"
"KMR10","False","True","PedSmall","True","Computer (AV)","Fußgänger","23","1-5 Jahre","keinen Hocschulabschluss","Nein","Ja","Sehr positiv","Ja","Nein","10","smallGroups","hitChildren","True"
